"individual_1","individual_2","total_length"
"S_Relli-2","ERS700542",6560000
"S_Relli-2","S_Papuan-1",10875907
"S_Relli-2","S_Daur-2",6659000
"S_Relli-2","ERS724860",7789000
"S_Relli-2","S_Papuan-4",7744396
"S_Relli-2","UV886",6556625
"S_Relli-2","UV919",9532147
"S_Relli-2","ERS699816",7449000
"S_Relli-2","S_Jordanian-1",3955000
"S_Relli-2","S_Sindhi-1",7497000
"S_Relli-2","UV1224",7094199
"S_Relli-2","S_Brahmin-1",6350000
"S_Relli-2","S_Yadava-2",7591000
"S_Relli-2","S_Saami-1",6638000
"S_Relli-2","S_Icelandic-1",4899000
"S_Relli-2","UV1230",8846858
"S_Relli-2","S_Oroqen-1",6594000
"S_Relli-2","S_Papuan-8",10089086
"S_Relli-2","S_Papuan-13",10651622
"S_Relli-2","UV580",7977196
"S_Relli-2","S_Sardinian-2",3939000
"S_Relli-2","S_Druze-1",5740000
"S_Relli-2","S_Hezhen-2",6002000
"S_Relli-2","13748_2",5593000
"S_Relli-2","13733_8",3664000
"S_Relli-2","S_Pathan-1",6026000
"S_Relli-2","ERS700529",6533000
"S_Relli-2","ERS700549",6084000
"S_Relli-2","S_Papuan-14",9422040
"S_Relli-2","S_Pathan-2",5299000
"S_Relli-2","S_Estonian-1",5542000
"S_Relli-2","ERS699823",7749000
"S_Relli-2","S_Iranian-1",4855000
"S_Relli-2","S_Mala-2",7613000
"S_Relli-2","S_Han-2",5708000
"S_Relli-2","S_Papuan-9",9101551
"S_Relli-2","S_Estonian-2",4927000
"S_Relli-2","S_Eskimo_Naukan-1",6169000
"S_Relli-2","UV1260",9079709
"S_Relli-2","S_She-1",5787000
"S_Relli-2","MEN03",5270000
"S_Relli-2","ERS985077",6936000
"S_Relli-2","S_Korean-2",5663000
"S_Relli-2","S_Kapu-2",6644000
"S_Relli-2","S_Lahu-1",5966000
"S_Relli-2","UV971",8022846
"S_Relli-2","UV927",7494238
"S_Relli-2","ERS699830",8342000
"S_Relli-2","ERS724873",6420000
"S_Relli-2","UV940",7444337
"S_Relli-2","UV500",8472784
"S_Relli-2","ERS699815",6858000
"S_Relli-2","S_Itelman-1",5020000
"S_Relli-2","MAR03",5123000
"S_Relli-2","S_Kapu-1",8715000
"S_Relli-2","UV923",8753319
"S_Relli-2","S_Mansi-1",6595000
"S_Relli-2","UV952",8023782
"S_Relli-2","MAR02",5513000
"S_Relli-2","BUN02",6584000
"S_Relli-2","S_Eskimo_Naukan-2",5457000
"S_Relli-2","S_Ulchi-1",6736000
"S_Relli-2","ERS700534",6370000
"S_Relli-2","S_Chechen-1",4792000
"S_Relli-2","MEN02",5155000
"S_Relli-2","ERS985092",7189000
"S_Relli-2","S_Papuan-6",8677540
"S_Relli-2","S_Kyrgyz-1",6533000
"S_Relli-2","S_Finnish-1",4390000
"S_Relli-2","UV986",10479260
"S_Relli-2","S_Ulchi-2",4535000
"S_Relli-2","ERS724870",6084000
"S_Relli-2","13748_1",5352000
"S_Relli-2","S_Mongola-1",6941000
"S_Relli-2","13748_7",4721000
"S_Relli-2","S_Adygei-2",5171000
"S_Relli-2","UV573",10764526
"S_Relli-2","S_Turkish-1",4906000
"S_Relli-2","S_Greek-1",3941000
"S_Relli-2","13748_3",4092000
"S_Relli-2","S_Jordanian-2",2315000
"S_Relli-2","ERS942344",5369000
"S_Relli-2","S_Uygur-2",5683000
"S_Relli-2","UV956",8077422
"S_Relli-2","S_Russian-2",4328000
"S_Relli-2","UV1266",9285761
"S_Relli-2","ERS724833",6810000
"S_Relli-2","ERS700531",5547000
"S_Relli-2","SS6004472",5283000
"S_Relli-2","ERS699821",7014000
"S_Relli-2","S_Ami-2",5911000
"S_Relli-2","ERS724849",5230000
"S_Relli-2","ERS700552",6171000
"S_Relli-2","ERS700533",6684000
"S_Relli-2","S_Samaritan-1",5041000
"S_Relli-2","S_Orcadian-2",4599000
"S_Relli-2","S_Punjabi-3",7619000
"S_Relli-2","TAR04",5084000
"S_Relli-2","ERS699826",7323000
"S_Relli-2","S_Aleut-2",5701000
"S_Relli-2","ERS724871",7507000
"S_Relli-2","ERS699825",5941000
"S_Relli-2","S_Bergamo-1",4150000
"S_Relli-2","MAR01",5070000
"S_Relli-2","S_North_Ossetian-1",4378000
"S_Relli-2","S_Punjabi-4",8087000
"S_Relli-2","S_Basque-2",5398000
"S_Relli-2","S_Madiga-2",7685000
"S_Relli-2","S_Armenian-2",4854000
"S_Relli-2","S_Tuscan-2",4801000
"S_Relli-2","KUN01",5877000
"S_Relli-2","S_Mongola-2",5653000
"S_Relli-2","S_Burusho-2",6414000
"S_Relli-2","S_Mansi-2",5556000
"S_Relli-2","S_Hazara-2",5121000
"S_Relli-2","MEN04",5434000
"S_Relli-2","13748_4",5028000
"S_Relli-2","S_Even-3",7013000
"S_Relli-2","ERS699814",7103000
"S_Relli-2","ERS700544",5055000
"S_Relli-2","S_Bulgarian-2",4705000
"S_Relli-2","ERS985078",7221000
"S_Relli-2","KUN04",4827000
"S_Relli-2","ERS724869",7327000
"S_Relli-2","TAR01",5747000
"S_Relli-2","S_Hungarian-2",5238000
"S_Relli-2","S_Atayal-1",5698000
"S_Relli-2","ERS700561",6201000
"S_Relli-2","S_Cambodian-1",8658000
"S_Relli-2","S_Xibo-1",6478000
"S_Relli-2","13784_1",5320000
"S_Relli-2","S_Tlingit-2",6473000
"S_Relli-2","13748_5",4358000
"S_Relli-2","UV946",9046533
"S_Relli-2","S_Eskimo_Sireniki-2",6362000
"S_Relli-2","S_Tu-2",6142000
"S_Relli-2","S_Punjabi-2",7523000
"S_Relli-2","ERS724864",5265000
"S_Relli-2","S_Altaian-1",4894000
"S_Relli-2","TAR02",5124000
"S_Relli-2","ERS700541",6758000
"S_Relli-2","ERS700536",7060000
"S_Relli-2","S_English-1",4854000
"S_Relli-2","S_Papuan-2",6528944
"S_Relli-2","S_Eskimo_Sireniki-1",6175000
"S_Relli-2","S_English-2",4195000
"S_Relli-2","UV1263",10104746
"S_Relli-2","S_Even-2",6389000
"S_Relli-2","ERS724851",7999000
"S_Relli-2","S_Kalash-2",5451000
"S_Relli-2","S_Dai-1",6506000
"S_Relli-2","S_Basque-1",4056000
"S_Relli-2","MEN01",6588000
"S_Relli-2","ERS699828",5863000
"S_Relli-2","ERS700554",7306000
"S_Relli-2","ERS700537",6046000
"S_Relli-2","S_Sardinian-1",4693000
"S_Relli-2","ERS724852",6175000
"S_Relli-2","S_Finnish-2",6222000
"S_Relli-2","S_Papuan-11",9952452
"S_Relli-2","ERS699817",6240000
"S_Relli-2","ERS700563",7008000
"S_Relli-2","13784_5",4418000
"S_Relli-2","S_Dai-2",5873000
"S_Relli-2","S_Japanese-2",6242000
"S_Relli-2","ERS700538",6744000
"S_Relli-2","S_Uygur-1",5797000
"S_Relli-2","S_BedouinB-1",3707000
"S_Relli-2","S_Madiga-1",7899000
"S_Relli-2","ERS724861",5272000
"S_Relli-2","S_Tujia-2",4490000
"S_Relli-2","MAR04",5755000
"S_Relli-2","S_Miao-2",5846000
"S_Relli-2","ERS700557",5950000
"S_Relli-2","S_Greek-2",4839000
"S_Relli-2","S_Punjabi-1",7728000
"S_Relli-2","BUN01",6231000
"S_Relli-2","S_Relli-1",7221000
"S_Relli-2","ERS724853",6783000
"S_Relli-2","ERS724874",6432000
"S_Relli-2","ERS985079",6371000
"S_Relli-2","KUN05",5632000
"S_Relli-2","ERS699819",6585000
"S_Relli-2","S_North_Ossetian-2",4036000
"S_Relli-2","S_Papuan-12",8039044
"S_Relli-2","S_Yakut-2",4690000
"S_Relli-2","S_Dai-3",5215000
"S_Relli-2","ERS700560",6209000
"S_Relli-2","S_Tajik-2",6050000
"S_Relli-2","S_Russian-1",4832000
"S_Relli-2","ERS699818",5881000
"S_Relli-2","BUN04",4530000
"S_Relli-2","ERS724835",7628000
"S_Relli-2","S_Bengali-2",7201000
"S_Relli-2","ERS724854",8228000
"S_Relli-2","UV964",9262486
"S_Relli-2","S_Khonda_Dora-1",6628000
"S_Relli-2","S_Abkhasian-1",4420000
"S_Relli-2","ERS699822",6203000
"S_Relli-2","ERS724850",5496000
"S_Relli-2","ERS724866",6827000
"S_Relli-2","S_Burusho-1",7035000
"S_Relli-2","ERS724848",6664000
"S_Relli-2","S_Irula-1",7342000
"S_Relli-2","UV931",9599151
"S_Relli-2","S_Yadava-1",6892000
"S_Relli-2","S_Druze-2",4366000
"S_Relli-2","UV910",8015453
"S_Relli-2","S_Korean-1",6373000
"S_Relli-2","S_Georgian-1",5022000
"S_Relli-2","S_Orcadian-1",6040000
"S_Relli-2","ERS699811",6475000
"S_Relli-2","S_Tajik-1",4857000
"S_Relli-2","S_Eskimo_Chaplin-1",6179000
"S_Relli-2","KUN03",4914000
"S_Relli-2","ERS700559",7505000
"S_Relli-2","S_Thai-2",6555000
"S_Relli-2","ERS724857",6623000
"S_Relli-2","S_Even-1",5472000
"S_Relli-2","ERS724834",6310000
"S_Relli-2","S_Hungarian-1",5344000
"S_Relli-2","MAR05",3899000
"S_Relli-2","ERS699820",7107000
"S_Relli-2","S_Makrani-2",4345000
"S_Relli-2","S_Cambodian-2",6064000
"S_Relli-2","ERS724859",6114000
"S_Relli-2","ERS724875",8248000
"S_Relli-2","13748_6",5217000
"S_Relli-2","S_Lahu-2",6977000
"S_Relli-2","S_Irula-2",6552000
"S_Relli-2","ERS699812",5619000
"S_Relli-2","S_Turkish-2",5348000
"S_Relli-2","S_Yemenite_Jew-2",4017000
"S_Relli-2","S_Brahui-2",5048000
"S_Relli-2","S_Iraqi_Jew-1",4319000
"S_Relli-2","ERS700535",6748000
"S_Relli-2","S_Kyrgyz-2",4953000
"S_Relli-2","ERS985090",7205000
"S_Relli-2","ERS700543",6583000
"S_Relli-2","ERS984054",6479000
"S_Relli-2","S_Brahui-1",6596000
"S_Relli-2","S_Mala-3",8594000
"S_Relli-2","S_Han-1",6698000
"S_Relli-2","S_Naxi-2",4833000
"S_Relli-2","S_Saami-2",8073000
"S_Relli-2","ERS700558",7015000
"S_Relli-2","S_Tubalar-1",6105000
"S_Relli-2","S_Lezgin-1",6108000
"S_Relli-2","S_Polish-1",5074000
"S_Relli-2","ERS700562",6679000
"S_Relli-2","S_Kusunda-2",6352000
"S_Relli-2","S_Xibo-2",6930000
"S_Relli-2","S_Lezgin-2",4341000
"S_Relli-2","ERS724867",6537000
"S_Relli-2","S_Norwegian-1",5348000
"S_Relli-2","ERS699827",6548000
"S_Relli-2","S_Bulgarian-1",4941000
"S_Relli-2","ERS699813",6109000
"S_Relli-2","S_Abkhasian-2",4633000
"S_Relli-2","S_Brahmin-2",7622000
"S_Relli-2","S_Kinh-2",5875000
"S_Relli-2","S_Tuscan-1",4542000
"S_Relli-2","S_Spanish-1",5510000
"S_Relli-2","S_Yi-1",5127000
"S_Relli-2","S_Thai-1",7474000
"S_Relli-2","S_Palestinian-3",4759000
"S_Relli-2","BUN05",6399000
"S_Relli-2","S_Bergamo-2",4724000
"S_Relli-2","13748_8",5459000
"S_Relli-2","S_Kusunda-1",6757000
"S_Relli-2","S_Tlingit-1",6159000
"S_Relli-2","S_Albanian-1",5646000
"S_Relli-2","S_Tubalar-2",6676000
"S_Relli-2","ERS699824",5697000
"S_Papuan-3","S_Burmese-1",14888350
"S_Papuan-3","ERS724865",15626356
"S_Papuan-3","S_Icelandic-2",8010832
"S_Papuan-3","ERS724858",15288558
"S_Papuan-3","ERS724876",14967360
"S_Papuan-3","S_Palestinian-1",7330221
"S_Papuan-3","ERS700553",17844899
"S_Papuan-3","ERS700542",18605455
"S_Papuan-3","S_Papuan-1",136223275
"S_Papuan-3","S_Daur-2",12194193
"S_Papuan-3","ERS724860",14124685
"S_Papuan-3","S_Papuan-4",129702429
"S_Papuan-3","UV886",61307970
"S_Papuan-3","UV919",72657779
"S_Papuan-3","ERS699816",12205172
"S_Papuan-3","S_Jordanian-1",4034060
"S_Papuan-3","S_Sindhi-1",11215710
"S_Papuan-3","UV1224",73958542
"S_Papuan-3","S_Brahmin-1",11006359
"S_Papuan-3","S_Yadava-2",10521013
"S_Papuan-3","S_Saami-1",7764781
"S_Papuan-3","S_Icelandic-1",6879003
"S_Papuan-3","UV1230",70909985
"S_Papuan-3","S_Oroqen-1",17294297
"S_Papuan-3","S_Papuan-8",125181284
"S_Papuan-3","S_Papuan-13",134586858
"S_Papuan-3","UV580",76872287
"S_Papuan-3","S_Sardinian-2",7396583
"S_Papuan-3","S_Druze-1",7850069
"S_Papuan-3","S_Hezhen-2",18094794
"S_Papuan-3","13748_2",70795324
"S_Papuan-3","13733_8",55210130
"S_Papuan-3","S_Pathan-1",7438697
"S_Papuan-3","ERS700529",16900835
"S_Papuan-3","ERS700549",18117386
"S_Papuan-3","S_Papuan-14",126801927
"S_Papuan-3","S_Pathan-2",10635514
"S_Papuan-3","S_Estonian-1",7490843
"S_Papuan-3","ERS699823",15316720
"S_Papuan-3","S_Iranian-1",4989669
"S_Papuan-3","S_Mala-2",11335477
"S_Papuan-3","S_Han-2",17905799
"S_Papuan-3","S_Papuan-9",135878560
"S_Papuan-3","S_Estonian-2",6375184
"S_Papuan-3","S_Eskimo_Naukan-1",14703741
"S_Papuan-3","UV1260",65937545
"S_Papuan-3","S_She-1",14064632
"S_Papuan-3","MEN03",63397028
"S_Papuan-3","ERS985077",19250734
"S_Papuan-3","S_Korean-2",15468572
"S_Papuan-3","S_Kapu-2",9823657
"S_Papuan-3","S_Lahu-1",16290918
"S_Papuan-3","UV971",86270861
"S_Papuan-3","UV927",81387301
"S_Papuan-3","ERS699830",11411085
"S_Papuan-3","ERS724873",19408351
"S_Papuan-3","UV940",68359051
"S_Papuan-3","UV500",80111856
"S_Papuan-3","ERS699815",14945223
"S_Papuan-3","S_Itelman-1",10739390
"S_Papuan-3","MAR03",59057502
"S_Papuan-3","S_Kapu-1",11707152
"S_Papuan-3","UV923",75904849
"S_Papuan-3","S_Mansi-1",13854551
"S_Papuan-3","UV952",71429856
"S_Papuan-3","MAR02",55720769
"S_Papuan-3","BUN02",60661186
"S_Papuan-3","S_Eskimo_Naukan-2",12671668
"S_Papuan-3","S_Ulchi-1",13247091
"S_Papuan-3","ERS700534",14978793
"S_Papuan-3","S_Chechen-1",6645719
"S_Papuan-3","MEN02",60977170
"S_Papuan-3","ERS985092",15189845
"S_Papuan-3","S_Papuan-6",133037754
"S_Papuan-3","S_Kyrgyz-1",14153857
"S_Papuan-3","S_Finnish-1",5123143
"S_Papuan-3","UV986",76615583
"S_Papuan-3","S_Ulchi-2",15179230
"S_Papuan-3","ERS724870",15307796
"S_Papuan-3","13748_1",134598601
"S_Papuan-3","S_Mongola-1",16603137
"S_Papuan-3","13748_7",62154469
"S_Papuan-3","S_Adygei-2",10560672
"S_Papuan-3","UV573",75629384
"S_Papuan-3","S_Turkish-1",8211680
"S_Papuan-3","S_Greek-1",4495872
"S_Papuan-3","13748_3",58485162
"S_Papuan-3","S_Jordanian-2",3860540
"S_Papuan-3","ERS942344",17429718
"S_Papuan-3","S_Uygur-2",14240769
"S_Papuan-3","UV956",82662455
"S_Papuan-3","S_Russian-2",6998939
"S_Papuan-3","UV1266",86641715
"S_Papuan-3","ERS724833",13931061
"S_Papuan-3","ERS700531",16199162
"S_Papuan-3","SS6004472",61648597
"S_Papuan-3","ERS699821",17462147
"S_Papuan-3","S_Ami-2",14287257
"S_Papuan-3","ERS724849",12637631
"S_Papuan-3","ERS700552",17387490
"S_Papuan-3","ERS700533",13343923
"S_Papuan-3","S_Samaritan-1",3781380
"S_Papuan-3","S_Orcadian-2",7418371
"S_Papuan-3","S_Punjabi-3",11464827
"S_Papuan-3","TAR04",61877077
"S_Papuan-3","ERS699826",16059673
"S_Papuan-3","S_Aleut-2",8583418
"S_Papuan-3","ERS724871",17562116
"S_Papuan-3","ERS699825",14733900
"S_Papuan-3","S_Bergamo-1",9901485
"S_Papuan-3","MAR01",56064716
"S_Papuan-3","S_North_Ossetian-1",5449302
"S_Papuan-3","S_Punjabi-4",9223197
"S_Papuan-3","S_Basque-2",5506993
"S_Papuan-3","S_Madiga-2",11268978
"S_Papuan-3","S_Armenian-2",4398002
"S_Papuan-3","S_Tuscan-2",6045824
"S_Papuan-3","KUN01",63985645
"S_Papuan-3","S_Mongola-2",17098458
"S_Papuan-3","S_Burusho-2",10493725
"S_Papuan-3","S_Mansi-2",12066329
"S_Papuan-3","S_Hazara-2",12390483
"S_Papuan-3","MEN04",58020136
"S_Papuan-3","13748_4",54821618
"S_Papuan-3","S_Even-3",16206563
"S_Papuan-3","ERS699814",16543370
"S_Papuan-3","ERS700544",15221675
"S_Papuan-3","S_Bulgarian-2",8728237
"S_Papuan-3","ERS985078",19633027
"S_Papuan-3","KUN04",52309529
"S_Papuan-3","ERS724869",15468117
"S_Papuan-3","TAR01",61985913
"S_Papuan-3","S_Hungarian-2",7112291
"S_Papuan-3","S_Atayal-1",17570472
"S_Papuan-3","ERS700561",16237203
"S_Papuan-3","S_Cambodian-1",16362623
"S_Papuan-3","S_Xibo-1",13743308
"S_Papuan-3","13784_1",59918760
"S_Papuan-3","S_Tlingit-2",9395866
"S_Papuan-3","13748_5",57779986
"S_Papuan-3","UV946",80791274
"S_Papuan-3","S_Eskimo_Sireniki-2",15382411
"S_Papuan-3","S_Tu-2",15343880
"S_Papuan-3","S_Punjabi-2",9741368
"S_Papuan-3","ERS724864",19784891
"S_Papuan-3","S_Altaian-1",14618553
"S_Papuan-3","TAR02",58342441
"S_Papuan-3","ERS700541",17732097
"S_Papuan-3","ERS700536",21708908
"S_Papuan-3","S_English-1",9816495
"S_Papuan-3","S_Papuan-2",125999186
"S_Papuan-3","S_Eskimo_Sireniki-1",13844095
"S_Papuan-3","S_English-2",8121976
"S_Papuan-3","UV1263",80895921
"S_Papuan-3","S_Even-2",13309894
"S_Papuan-3","ERS724851",13562449
"S_Papuan-3","S_Kalash-2",7427912
"S_Papuan-3","S_Dai-1",14801898
"S_Papuan-3","S_Basque-1",6520616
"S_Papuan-3","MEN01",60635909
"S_Papuan-3","ERS699828",11580277
"S_Papuan-3","ERS700554",14574878
"S_Papuan-3","ERS700537",16558087
"S_Papuan-3","S_Sardinian-1",6352226
"S_Papuan-3","ERS724852",12311487
"S_Papuan-3","S_Finnish-2",6342038
"S_Papuan-3","S_Papuan-11",126376667
"S_Papuan-3","ERS699817",14596145
"S_Papuan-3","ERS700563",17843587
"S_Papuan-3","13784_5",52676365
"S_Papuan-3","S_Dai-2",13912918
"S_Papuan-3","S_Japanese-2",14480699
"S_Papuan-3","ERS700538",15493266
"S_Papuan-3","S_Uygur-1",13214626
"S_Papuan-3","S_BedouinB-1",6386167
"S_Papuan-3","S_Madiga-1",10128875
"S_Papuan-3","ERS724861",16052338
"S_Papuan-3","S_Tujia-2",16217001
"S_Papuan-3","MAR04",60655032
"S_Papuan-3","S_Miao-2",17365482
"S_Papuan-3","ERS700557",16393782
"S_Papuan-3","S_Greek-2",5055152
"S_Papuan-3","S_Punjabi-1",11691524
"S_Papuan-3","BUN01",58707397
"S_Papuan-3","S_Relli-1",9659122
"S_Papuan-3","ERS724853",15061531
"S_Papuan-3","ERS724874",15097132
"S_Papuan-3","ERS985079",16412009
"S_Papuan-3","KUN05",55594050
"S_Papuan-3","ERS699819",17276843
"S_Papuan-3","S_North_Ossetian-2",8312269
"S_Papuan-3","S_Papuan-12",113889343
"S_Papuan-3","S_Yakut-2",13811195
"S_Papuan-3","S_Dai-3",15455129
"S_Papuan-3","ERS700560",16518333
"S_Papuan-3","S_Tajik-2",8435670
"S_Papuan-3","S_Russian-1",7912224
"S_Papuan-3","ERS699818",12687127
"S_Papuan-3","BUN04",61720421
"S_Papuan-3","ERS724835",15905871
"S_Papuan-3","S_Bengali-2",14664969
"S_Papuan-3","ERS724854",14467812
"S_Papuan-3","UV964",76993150
"S_Papuan-3","S_Khonda_Dora-1",13284790
"S_Papuan-3","S_Abkhasian-1",10729356
"S_Papuan-3","ERS699822",16809208
"S_Papuan-3","ERS724850",11537607
"S_Papuan-3","ERS724866",16746907
"S_Papuan-3","S_Burusho-1",10498113
"S_Papuan-3","ERS724848",16984010
"S_Papuan-3","S_Irula-1",11747317
"S_Papuan-3","UV931",69485502
"S_Papuan-3","S_Yadava-1",11419832
"S_Papuan-3","S_Druze-2",5572687
"S_Papuan-3","UV910",68462484
"S_Papuan-3","S_Korean-1",15072339
"S_Papuan-3","S_Georgian-1",5949348
"S_Papuan-3","S_Orcadian-1",5906488
"S_Papuan-3","ERS699811",13110032
"S_Papuan-3","S_Tajik-1",7495534
"S_Papuan-3","S_Eskimo_Chaplin-1",11276897
"S_Papuan-3","KUN03",56667223
"S_Papuan-3","ERS700559",15428153
"S_Papuan-3","S_Thai-2",15137868
"S_Papuan-3","ERS724857",14632976
"S_Papuan-3","S_Even-1",14421760
"S_Papuan-3","ERS724834",13227923
"S_Papuan-3","S_Hungarian-1",6548235
"S_Papuan-3","MAR05",52587563
"S_Papuan-3","ERS699820",14050072
"S_Papuan-3","S_Makrani-2",4771643
"S_Papuan-3","S_Cambodian-2",15650661
"S_Papuan-3","ERS724859",18682570
"S_Papuan-3","ERS724875",19027202
"S_Papuan-3","13748_6",61278777
"S_Papuan-3","S_Lahu-2",16064448
"S_Papuan-3","S_Irula-2",10013067
"S_Papuan-3","ERS699812",17838386
"S_Papuan-3","S_Turkish-2",6264063
"S_Papuan-3","S_Yemenite_Jew-2",7374831
"S_Papuan-3","S_Brahui-2",8745252
"S_Papuan-3","S_Iraqi_Jew-1",6982459
"S_Papuan-3","ERS700535",17388290
"S_Papuan-3","S_Kyrgyz-2",11287730
"S_Papuan-3","ERS985090",17518645
"S_Papuan-3","ERS700543",18281017
"S_Papuan-3","ERS984054",16761346
"S_Papuan-3","S_Brahui-1",7465965
"S_Papuan-3","S_Mala-3",12302973
"S_Papuan-3","S_Han-1",21380325
"S_Papuan-3","S_Naxi-2",14144154
"S_Papuan-3","S_Saami-2",11850961
"S_Papuan-3","ERS700558",17879513
"S_Papuan-3","S_Tubalar-1",12512498
"S_Papuan-3","S_Lezgin-1",8572997
"S_Papuan-3","S_Polish-1",9014095
"S_Papuan-3","ERS700562",16250258
"S_Papuan-3","S_Kusunda-2",9669562
"S_Papuan-3","S_Xibo-2",13540754
"S_Papuan-3","S_Lezgin-2",7984455
"S_Papuan-3","ERS724867",14471409
"S_Papuan-3","S_Norwegian-1",9672930
"S_Papuan-3","ERS699827",15821317
"S_Papuan-3","S_Bulgarian-1",8642147
"S_Papuan-3","ERS699813",16360852
"S_Papuan-3","S_Abkhasian-2",4463840
"S_Papuan-3","S_Brahmin-2",10528440
"S_Papuan-3","S_Kinh-2",15009328
"S_Papuan-3","S_Tuscan-1",9214732
"S_Papuan-3","S_Spanish-1",9598697
"S_Papuan-3","S_Yi-1",12966936
"S_Papuan-3","S_Thai-1",18106857
"S_Papuan-3","S_Palestinian-3",4577029
"S_Papuan-3","BUN05",56111409
"S_Papuan-3","S_Bergamo-2",6418019
"S_Papuan-3","13748_8",58036132
"S_Papuan-3","S_Kusunda-1",15463872
"S_Papuan-3","S_Tlingit-1",9795366
"S_Papuan-3","S_Albanian-1",8682507
"S_Papuan-3","S_Tubalar-2",15769987
"S_Papuan-3","ERS699824",13276710
"S_Burmese-1","ERS724865",14277000
"S_Burmese-1","S_Icelandic-2",3778000
"S_Burmese-1","ERS724858",15273000
"S_Burmese-1","ERS724876",11758000
"S_Burmese-1","S_Palestinian-1",3760000
"S_Burmese-1","ERS700553",14649000
"S_Burmese-1","ERS700542",16449000
"S_Burmese-1","S_Papuan-1",17343130
"S_Burmese-1","S_Daur-2",11141000
"S_Burmese-1","ERS724860",15653000
"S_Burmese-1","S_Papuan-4",17341486
"S_Burmese-1","UV886",16482161
"S_Burmese-1","UV919",14546810
"S_Burmese-1","ERS699816",11795000
"S_Burmese-1","S_Jordanian-1",2580000
"S_Burmese-1","S_Sindhi-1",8078000
"S_Burmese-1","UV1224",13431233
"S_Burmese-1","S_Brahmin-1",5257000
"S_Burmese-1","S_Yadava-2",6750000
"S_Burmese-1","S_Saami-1",7595000
"S_Burmese-1","S_Icelandic-1",5285000
"S_Burmese-1","UV1230",15573353
"S_Burmese-1","S_Oroqen-1",15405000
"S_Burmese-1","S_Papuan-8",13756921
"S_Burmese-1","S_Papuan-13",15520202
"S_Burmese-1","UV580",14928894
"S_Burmese-1","S_Sardinian-2",4016000
"S_Burmese-1","S_Druze-1",3659000
"S_Burmese-1","S_Hezhen-2",14306000
"S_Burmese-1","13748_2",8730000
"S_Burmese-1","13733_8",8827000
"S_Burmese-1","S_Pathan-1",5708000
"S_Burmese-1","ERS700529",12454000
"S_Burmese-1","ERS700549",17258000
"S_Burmese-1","S_Papuan-14",20831802
"S_Burmese-1","S_Pathan-2",7428000
"S_Burmese-1","S_Estonian-1",5851000
"S_Burmese-1","ERS699823",13890000
"S_Burmese-1","S_Iranian-1",3395000
"S_Burmese-1","S_Mala-2",5982000
"S_Burmese-1","S_Han-2",13259000
"S_Burmese-1","S_Papuan-9",18518406
"S_Burmese-1","S_Estonian-2",3640000
"S_Burmese-1","S_Eskimo_Naukan-1",14027000
"S_Burmese-1","UV1260",15657814
"S_Burmese-1","S_She-1",17938000
"S_Burmese-1","MEN03",8968000
"S_Burmese-1","ERS985077",12749000
"S_Burmese-1","S_Korean-2",15725000
"S_Burmese-1","S_Kapu-2",5782000
"S_Burmese-1","S_Lahu-1",13239000
"S_Burmese-1","UV971",16025784
"S_Burmese-1","UV927",17185284
"S_Burmese-1","ERS699830",7404000
"S_Burmese-1","ERS724873",12480000
"S_Burmese-1","UV940",17003836
"S_Burmese-1","UV500",14081037
"S_Burmese-1","ERS699815",13393000
"S_Burmese-1","S_Itelman-1",11567000
"S_Burmese-1","MAR03",7557000
"S_Burmese-1","S_Kapu-1",6256000
"S_Burmese-1","UV923",14585358
"S_Burmese-1","S_Mansi-1",10521000
"S_Burmese-1","UV952",18430121
"S_Burmese-1","MAR02",7862000
"S_Burmese-1","BUN02",9426000
"S_Burmese-1","S_Eskimo_Naukan-2",13713000
"S_Burmese-1","S_Ulchi-1",15626000
"S_Burmese-1","ERS700534",13225000
"S_Burmese-1","S_Chechen-1",3756000
"S_Burmese-1","MEN02",8100000
"S_Burmese-1","ERS985092",14118000
"S_Burmese-1","S_Papuan-6",17559910
"S_Burmese-1","S_Kyrgyz-1",13030000
"S_Burmese-1","S_Finnish-1",5986000
"S_Burmese-1","UV986",15367004
"S_Burmese-1","S_Ulchi-2",12065000
"S_Burmese-1","ERS724870",14088000
"S_Burmese-1","13748_1",8095000
"S_Burmese-1","S_Mongola-1",14584000
"S_Burmese-1","13748_7",9484000
"S_Burmese-1","S_Adygei-2",4690000
"S_Burmese-1","UV573",15691750
"S_Burmese-1","S_Turkish-1",5691000
"S_Burmese-1","S_Greek-1",2680000
"S_Burmese-1","13748_3",9342000
"S_Burmese-1","S_Jordanian-2",2778000
"S_Burmese-1","ERS942344",13600000
"S_Burmese-1","S_Uygur-2",9169000
"S_Burmese-1","UV956",17713599
"S_Burmese-1","S_Russian-2",6803000
"S_Burmese-1","UV1266",18447088
"S_Burmese-1","ERS724833",11844000
"S_Burmese-1","ERS700531",15435000
"S_Burmese-1","SS6004472",9238000
"S_Burmese-1","ERS699821",15485000
"S_Burmese-1","S_Ami-2",14855000
"S_Burmese-1","ERS724849",8045000
"S_Burmese-1","ERS700552",15265000
"S_Burmese-1","ERS700533",13877000
"S_Burmese-1","S_Samaritan-1",2881000
"S_Burmese-1","S_Orcadian-2",5497000
"S_Burmese-1","S_Punjabi-3",5751000
"S_Burmese-1","TAR04",9228000
"S_Burmese-1","ERS699826",14720000
"S_Burmese-1","S_Aleut-2",11786000
