"individual_1","individual_2","shared_x","shared_epas"
"S_Basque-2","S_Papuan-13",0,0
"S_Basque-2","S_Irula-2",0,0
"S_Basque-2","ERS700533",0,0
"S_Basque-2","S_Icelandic-2",0,0
"S_Basque-2","ERS699820",0,60000
"S_Basque-2","S_Burusho-2",68000,20000
"S_Basque-2","ERS699814",0,0
"S_Basque-2","S_Abkhasian-1",0,0
"S_Basque-2","S_Itelman-1",36000,0
"S_Basque-2","ERS700534",0,0
"S_Basque-2","S_Dai-3",0,0
"S_Basque-2","S_Finnish-1",0,0
"S_Basque-2","S_Palestinian-1",0,0
"S_Basque-2","ERS700559",0,0
"S_Basque-2","S_Tajik-2",0,0
"S_Basque-2","S_Bulgarian-2",0,0
"S_Basque-2","ERS724851",0,28000
"S_Basque-2","13748_4",65000,0
"S_Basque-2","S_Papuan-11",0,0
"S_Basque-2","S_Hazara-1",0,0
"S_Basque-2","ERS699828",0,0
"S_Basque-2","ERS724853",0,0
"S_Basque-2","ERS724865",0,0
"S_Basque-2","ERS699812",0,0
"S_Basque-2","MEN05",0,0
"S_Basque-2","S_Finnish-2",0,0
"S_Basque-2","S_North_Ossetian-2",0,0
"S_Basque-2","S_Iraqi_Jew-1",0,0
"S_Basque-2","S_Chechen-1",0,0
"S_Basque-2","S_Adygei-1",0,115000
"S_Basque-2","S_Balochi-2",0,0
"S_Basque-2","S_Even-3",0,0
"S_Basque-2","ERS724835",0,0
"S_Basque-2","S_Greek-2",0,0
"S_Basque-2","S_She-1",118000,0
"S_Basque-2","S_North_Ossetian-1",0,0
"S_Basque-2","S_Yi-2",83000,0
"S_Basque-2","S_Mala-2",0,0
"S_Basque-2","ERS985091",0,60000
"S_Basque-2","S_Spanish-1",0,0
"S_Basque-2","S_Punjabi-1",0,0
"S_Basque-2","S_Xibo-1",0,0
"S_Basque-2","S_Japanese-3",0,0
"S_Basque-2","S_French-1",0,0
"S_Basque-2","ERS699827",0,0
"S_Basque-2","S_Tujia-1",0,0
"S_Basque-2","ERS942344",0,63000
"S_Basque-2","ERS724862",0,0
"S_Basque-2","13784_5",103000,0
"S_Basque-2","S_Tubalar-1",34000,112000
"S_Basque-2","S_Aleut-1",0,0
"S_Basque-2","S_Albanian-1",21000,0
"S_Basque-2","S_Czech-2",0,0
"S_Basque-2","ERS724852",0,0
"S_Basque-2","S_Miao-2",36000,0
"S_Basque-2","S_Lahu-2",0,0
"S_Basque-2","KUN05",32000,0
"S_Basque-2","ERS700531",0,0
"S_Basque-2","S_Basque-1",0,0
"S_Basque-2","S_Bergamo-1",0,0
"S_Basque-2","S_Norwegian-1",0,18000
"S_Basque-2","ERS699822",0,0
"S_Basque-2","S_Makrani-2",0,0
"S_Basque-2","S_Armenian-1",0,54000
"S_Basque-2","13748_1",70000,0
"S_Basque-2","S_Turkish-1",0,0
"S_Basque-2","S_Yemenite_Jew-1",35000,0
"S_Basque-2","S_Eskimo_Naukan-1",123000,0
"S_Basque-2","S_Bengali-1",0,0
"S_Basque-2","S_Eskimo_Naukan-2",0,0
"S_Basque-2","S_Yakut-1",33000,0
"S_Basque-2","S_Hungarian-2",0,0
"S_Basque-2","S_Relli-2",0,0
"S_Basque-2","ERS724876",0,0
"S_Basque-2","ERS724869",0,0
"S_Basque-2","S_Eskimo_Sireniki-2",127000,0
"S_Basque-2","S_Tajik-1",0,0
"S_Basque-2","S_BedouinB-1",0,0
"S_Basque-2","ERS699825",0,0
"S_Basque-2","ERS724872",0,65000
"S_Basque-2","S_Iranian-1",0,0
"S_Basque-2","ERS700536",0,0
"S_Basque-2","ERS699816",0,0
"S_Basque-2","S_Burmese-2",0,0
"S_Basque-2","ERS724834",0,60000
"S_Basque-2","S_Kalash-2",0,0
"S_Basque-2","S_Punjabi-2",0,0
"S_Basque-2","S_Sindhi-2",36000,0
"S_Basque-2","S_Eskimo_Sireniki-1",0,0
"S_Basque-2","S_Mala-3",0,0
"S_Basque-2","S_Georgian-2",0,0
"S_Basque-2","ERS724849",0,0
"S_Basque-2","S_Mansi-1",0,0
"S_Basque-2","S_Spanish-2",21000,0
"S_Basque-2","S_Madiga-1",0,0
"S_Basque-2","ERS700541",0,0
"S_Basque-2","S_Iraqi_Jew-2",0,0
"S_Basque-2","S_Ami-2",0,0
"S_Basque-2","ERS700562",0,0
"S_Basque-2","S_Sardinian-1",0,0
"S_Basque-2","ERS724867",0,0
"S_Basque-2","S_Mansi-2",74000,0
"ERS724855","ERS724864",0,0
"ERS724855","UV925",0,0
"ERS724855","S_Jordanian-3",0,0
"ERS724855","UV923",0,0
"ERS724855","ERS724863",0,0
"ERS724855","UV500",301000,0
"ERS724855","S_Ulchi-2",0,0
"ERS724855","S_Papuan-10",0,0
"ERS724855","UV958",0,0
"ERS724855","13784_1",0,0
"ERS724855","S_Korean-1",0,0
"ERS724855","S_Hungarian-1",0,0
"ERS724855","S_Naxi-1",0,0
"ERS724855","ERS985077",0,0
"ERS724855","MAR03",0,0
"ERS724855","UV1196",0,0
"ERS724855","S_Papuan-8",0,0
"ERS724855","UV986",0,0
"ERS724855","S_Papuan-2",0,0
"ERS724855","UV956",0,0
"ERS724855","UV940",0,0
"ERS724855","S_Tu-2",0,0
"ERS724855","S_Lezgin-2",0,0
"ERS724855","UV897",0,0
"ERS724855","ERS724875",139000,0
"ERS724855","UV919",0,0
"ERS724855","TAR04",0,0
"ERS724855","MAR05",0,0
"ERS724855","S_Japanese-1",0,0
"ERS724855","S_Georgian-1",0,0
"ERS724855","MAR04",0,0
"ERS724855","S_Tuscan-1",0,0
"ERS724855","13748_6",0,0
"ERS724855","UV964",17000,0
"ERS724855","BUN02",0,0
"ERS724855","13784_2",0,0
"ERS724855","S_Yakut-2",0,0
"ERS724855","S_English-2",0,0
"ERS724855","S_Atayal-1",0,0
"ERS724855","13733_8",0,0
"ERS724855","S_Papuan-12",0,0
"ERS724855","S_Papuan-5",0,0
"ERS724855","ERS724866",0,0
"ERS724855","ERS700556",0,0
"ERS724855","MEN01",0,0
"ERS724855","S_Druze-2",0,0
"ERS724855","S_Polish-1",0,0
"ERS724855","S_Khonda_Dora-1",0,0
"ERS724855","S_Tuscan-2",0,0
"ERS724855","S_Kinh-1",0,0
"ERS724855","S_Yemenite_Jew-2",0,0
"ERS724855","S_Miao-1",0,0
"ERS724855","UV518",0,0
"ERS724855","S_Greek-1",0,0
"ERS724855","MEN04",27000,0
"ERS724855","UV1230",0,0
"ERS724855","ERS699824",0,0
"ERS724855","S_Russian-2",0,0
"ERS724855","S_Oroqen-1",0,0
"ERS724855","ERS699818",0,0
"ERS724855","ERS699826",0,0
"ERS724855","MAR01",0,0
"ERS724855","TAR05",0,0
"ERS724855","ERS700553",0,0
"ERS724855","S_Jordanian-2",0,0
"ERS724855","UV1260",0,0
"ERS724855","S_Yadava-2",0,0
"ERS724855","KUN04",0,0
"ERS724855","S_Dai-1",41000,0
"ERS724855","S_Estonian-1",0,0
"ERS724855","S_Hazara-2",0,0
"ERS724855","S_Cambodian-2",0,0
"ERS724855","S_Ami-1",0,0
"ERS724855","S_Brahmin-1",0,0
"ERS724855","S_Adygei-2",0,0
"ERS724855","UV886",0,0
"ERS724855","S_Thai-1",0,0
"ERS724855","S_Makrani-1",0,0
"ERS724855","ERS724856",0,0
"ERS724855","S_Bengali-2",0,0
"ERS724855","ERS724833",0,0
"ERS724855","S_Han-2",0,0
"ERS724855","S_Jordanian-1",0,0
"ERS724855","ERS700549",0,0
"ERS724855","S_Brahui-1",0,0
"ERS724855","S_Eskimo_Chaplin-1",0,0
"ERS724855","S_Sindhi-1",0,0
"ERS724855","UV971",0,0
"ERS724855","S_Japanese-2",0,0
"ERS724855","UV946",0,0
"ERS724855","UV1224",0,0
"ERS724855","S_Yi-1",0,0
"ERS724855","UV043",0,0
"ERS724855","S_Mongola-1",0,0
"ERS724855","S_Papuan-1",0,0
"ERS724855","S_Thai-2",85000,0
"ERS724855","ERS699821",0,0
"ERS724855","S_Brahui-2",0,0
"ERS724855","ERS699830",0,0
"ERS724855","KUN02",0,0
"ERS724855","UV1003",0,0
"ERS724855","S_Papuan-3",0,0
"ERS724855","UV1263",0,0
"ERS724855","ERS700563",0,0
"ERS724855","S_Papuan-6",0,0
"ERS724855","S_Uygur-2",0,0
"ERS724855","S_Han-1",0,0
"ERS724855","TAR01",0,0
"ERS724855","S_Kapu-1",0,0
"ERS724855","UV929",0,0
"ERS724855","S_She-2",0,0
"ERS724855","BUN03",0,0
"ERS724855","S_Dai-2",41000,0
"ERS724855","ERS724873",0,0
"ERS724855","13784_4",28000,0
"ERS724855","S_Hezhen-1",0,0
"ERS724855","S_Kyrgyz-1",0,0
"ERS724855","BUN04",0,0
"ERS724855","S_Mongola-2",0,0
"ERS724855","S_BedouinB-2",0,0
"ERS724855","ERS985090",0,0
"ERS724855","MEN03",0,0
"ERS724855","ERS700550",0,0
"ERS724855","UV305",0,0
"ERS724855","ERS724848",0,0
"ERS724855","UV1042",0,0
"ERS724855","UV1134",0,0
"ERS724855","ERS700544",0,0
"ERS724855","BUN05",28000,0
"ERS724855","S_Estonian-2",0,0
"ERS724855","S_Pathan-1",0,0
"ERS724855","S_Kusunda-1",0,0
"ERS724855","S_Abkhasian-2",0,0
"ERS724855","ERS699817",40000,0
"ERS724855","S_Chukchi-1",0,0
"ERS724855","S_Turkish-2",0,0
"ERS724855","S_Aleut-2",0,0
"ERS724855","S_Samaritan-1",0,0
"ERS724855","S_Kinh-2",0,0
"ERS724855","ERS724850",0,0
"ERS724855","UV573",0,0
"ERS724855","S_Russian-1",0,0
"ERS724855","ERS724858",0,0
"ERS724855","ERS724854",0,0
"ERS724855","S_Ulchi-1",0,0
"ERS724855","ERS724870",0,0
"ERS724855","S_Relli-1",0,0
"ERS724855","ERS724871",0,0
"ERS724855","ERS700543",0,0
"ERS724855","ERS985078",0,0
"ERS724855","13748_7",0,0
"ERS724855","S_Irula-1",0,0
"ERS724855","ERS984054",0,0
"ERS724855","S_Papuan-14",0,0
"ERS724855","ERS985079",41000,0
"ERS724855","S_Oroqen-2",0,0
"ERS724855","S_Naxi-3",0,0
"ERS724855","UV580",0,0
"ERS724855","S_Druze-1",0,0
"ERS724855","S_Palestinian-2",0,0
"ERS724855","ERS700557",0,0
"ERS724855","ERS700532",0,0
"ERS724855","S_Uygur-1",0,0
"ERS724855","S_Icelandic-1",0,0
"ERS724855","S_Tlingit-1",0,0
"ERS724855","S_Even-2",0,0
"ERS724855","ERS699823",0,0
"ERS724855","S_Burusho-1",0,0
"ERS724855","UV931",0,0
"ERS724855","ERS699811",0,0
"ERS724855","S_Hezhen-2",0,0
"ERS724855","ERS700529",0,0
"ERS724855","S_Sardinian-2",0,0
"ERS724855","MEN02",0,0
"ERS724855","S_Madiga-2",0,0
"ERS724855","ERS724857",0,0
"ERS724855","S_Kalash-1",0,0
"ERS724855","ERS724859",0,0
"ERS724855","ERS724861",0,0
"ERS724855","S_Lahu-1",0,0
"ERS724855","S_Balochi-1",229000,0
"ERS724855","13748_3",0,0
"ERS724855","ERS700546",0,0
"ERS724855","S_Palestinian-3",0,0
"ERS724855","S_Bulgarian-1",0,0
"ERS724855","ERS724868",0,0
"ERS724855","13748_2",0,0
"ERS724855","ERS700558",2000,0
"ERS724855","S_Daur-2",0,0
"ERS724855","S_Burmese-1",0,0
"ERS724855","S_Yadava-1",0,0
"ERS724855","S_Saami-2",0,0
"ERS724855","S_Tlingit-2",0,0
"ERS724855","S_French-2",0,0
"ERS724855","ERS985092",0,0
"ERS724855","ERS724860",0,0
"ERS724855","UV1043",0,0
"ERS724855","ERS699813",0,0
"ERS724855","S_Punjabi-4",0,0
"ERS724855","S_Tubalar-2",0,0
"ERS724855","MAR02",0,0
"ERS724855","S_English-1",0,0
"ERS724855","S_Kyrgyz-2",0,0
"ERS724855","S_Finnish-3",0,0
"ERS724855","S_Kapu-2",25000,0
"ERS724855","ERS700537",0,0
"ERS724855","S_Papuan-4",0,0
"ERS724855","13748_5",0,0
"ERS724855","ERS700561",0,0
"ERS724855","S_Saami-1",0,0
"ERS724855","KUN01",24000,0
"ERS724855","SS6004472",0,0
"ERS724855","ERS700535",0,0
"ERS724855","KUN03",0,0
"ERS724855","S_Orcadian-2",0,0
"ERS724855","ERS699819",0,0
"ERS724855","S_Tu-1",0,0
"ERS724855","S_Pathan-2",0,0
"ERS724855","S_Brahmin-2",0,0
"ERS724855","S_Altaian-1",0,0
"ERS724855","S_Korean-2",229000,0
"ERS724855","TAR02",0,0
"ERS724855","S_Lezgin-1",0,0
"ERS724855","13748_8",0,0
"ERS724855","S_Cambodian-1",0,0
"ERS724855","ERS700560",0,0
"ERS724855","UV952",0,0
"ERS724855","S_Armenian-2",0,0
"ERS724855","ERS700538",0,0
"ERS724855","ERS699829",10000,0
"ERS724855","S_Even-1",0,0
"ERS724855","13784_3",0,0
"ERS724855","ERS700552",0,0
"ERS724855","ERS699815",0,0
"ERS724855","ERS700554",0,0
"ERS724855","ERS724874",0,0
"ERS724855","UV944",0,0
"ERS724855","S_Xibo-2",0,0
"ERS724855","S_Orcadian-1",0,0
"ERS724855","S_Papuan-13",91000,0
"ERS724855","S_Irula-2",0,0
"ERS724855","ERS700533",0,0
"ERS724855","S_Icelandic-2",0,0
"ERS724855","ERS699820",0,0
"ERS724855","S_Burusho-2",0,0
"ERS724855","ERS699814",82000,0
"ERS724855","S_Abkhasian-1",0,0
"ERS724855","S_Itelman-1",0,0
"ERS724855","ERS700534",0,0
"ERS724855","S_Dai-3",0,0
"ERS724855","S_Finnish-1",0,0
"ERS724855","S_Palestinian-1",0,0
"ERS724855","ERS700559",0,0
"ERS724855","S_Tajik-2",0,0
"ERS724855","S_Bulgarian-2",0,0
"ERS724855","ERS724851",0,0
"ERS724855","13748_4",0,0
"ERS724855","S_Papuan-11",28000,0
"ERS724855","S_Hazara-1",0,0
"ERS724855","ERS699828",36000,0
"ERS724855","ERS724853",0,0
"ERS724855","ERS724865",0,0
"ERS724855","ERS699812",0,0
"ERS724855","MEN05",0,0
"ERS724855","S_Finnish-2",0,0
"ERS724855","S_North_Ossetian-2",0,0
"ERS724855","S_Iraqi_Jew-1",0,0
"ERS724855","S_Chechen-1",0,0
"ERS724855","S_Adygei-1",0,0
"ERS724855","S_Balochi-2",0,0
"ERS724855","S_Even-3",0,0
"ERS724855","ERS724835",0,0
"ERS724855","S_Greek-2",0,0
"ERS724855","S_She-1",86000,0
"ERS724855","S_North_Ossetian-1",0,0
"ERS724855","S_Yi-2",0,0
"ERS724855","S_Mala-2",0,0
"ERS724855","ERS985091",0,0
"ERS724855","S_Spanish-1",0,0
"ERS724855","S_Punjabi-1",0,0
"ERS724855","S_Xibo-1",0,0
"ERS724855","S_Japanese-3",0,0
"ERS724855","S_French-1",0,0
"ERS724855","ERS699827",40000,0
"ERS724855","S_Tujia-1",0,0
"ERS724855","ERS942344",0,0
"ERS724855","ERS724862",40000,0
"ERS724855","13784_5",0,0
"ERS724855","S_Tubalar-1",0,0
"ERS724855","S_Aleut-1",0,0
"ERS724855","S_Albanian-1",0,0
"ERS724855","S_Czech-2",0,0
"ERS724855","ERS724852",0,0
"ERS724855","S_Miao-2",0,0
"ERS724855","S_Lahu-2",0,0
"ERS724855","KUN05",0,0
"ERS724855","ERS700531",0,0
"ERS724855","S_Basque-1",0,0
"ERS724855","S_Bergamo-1",0,0
"ERS724855","S_Norwegian-1",0,0
"ERS724855","ERS699822",0,0
"ERS724855","S_Makrani-2",0,0
"ERS724855","S_Armenian-1",0,0
"ERS724855","13748_1",0,0
"ERS724855","S_Turkish-1",0,0
"ERS724855","S_Yemenite_Jew-1",0,0
"ERS724855","S_Eskimo_Naukan-1",0,0
"ERS724855","S_Bengali-1",0,0
"ERS724855","S_Eskimo_Naukan-2",0,0
"ERS724855","S_Yakut-1",0,0
"ERS724855","S_Hungarian-2",0,0
"ERS724855","S_Relli-2",0,0
"ERS724855","ERS724876",0,0
"ERS724855","ERS724869",0,0
"ERS724855","S_Eskimo_Sireniki-2",0,0
"ERS724855","S_Tajik-1",0,0
"ERS724855","S_BedouinB-1",0,0
"ERS724855","ERS699825",82000,0
"ERS724855","ERS724872",0,0
"ERS724855","S_Iranian-1",0,0
"ERS724855","ERS700536",0,0
"ERS724855","ERS699816",0,0
"ERS724855","S_Burmese-2",0,0
"ERS724855","ERS724834",0,0
"ERS724855","S_Kalash-2",0,0
"ERS724855","S_Punjabi-2",0,0
"ERS724855","S_Sindhi-2",0,0
"ERS724855","S_Eskimo_Sireniki-1",0,0
"ERS724855","S_Mala-3",0,0
"ERS724855","S_Georgian-2",0,0
"ERS724855","ERS724849",0,0
"ERS724855","S_Mansi-1",0,0
"ERS724855","S_Spanish-2",0,0
"ERS724855","S_Madiga-1",0,0
"ERS724855","ERS700541",0,0
"ERS724855","S_Iraqi_Jew-2",0,0
"ERS724855","S_Ami-2",0,0
"ERS724855","ERS700562",0,0
"ERS724855","S_Sardinian-1",0,0
"ERS724855","ERS724867",0,0
"ERS724855","S_Mansi-2",0,0
"ERS724864","UV925",0,0
"ERS724864","S_Jordanian-3",0,0
"ERS724864","UV923",0,0
"ERS724864","ERS724863",0,0
"ERS724864","UV500",0,0
"ERS724864","S_Ulchi-2",27000,0
"ERS724864","S_Papuan-10",0,0
"ERS724864","UV958",0,0
"ERS724864","13784_1",0,0
"ERS724864","S_Korean-1",0,0
"ERS724864","S_Hungarian-1",0,0
"ERS724864","S_Naxi-1",0,0
"ERS724864","ERS985077",0,0
"ERS724864","MAR03",0,0
"ERS724864","UV1196",0,0
"ERS724864","S_Papuan-8",0,0
"ERS724864","UV986",0,0
"ERS724864","S_Papuan-2",0,0
"ERS724864","UV956",0,0
"ERS724864","UV940",0,0
"ERS724864","S_Tu-2",0,0
"ERS724864","S_Lezgin-2",0,0
"ERS724864","UV897",0,0
"ERS724864","ERS724875",0,0
"ERS724864","UV919",0,0
"ERS724864","TAR04",0,0
"ERS724864","MAR05",0,0
"ERS724864","S_Japanese-1",0,0
"ERS724864","S_Georgian-1",0,0
"ERS724864","MAR04",0,0
"ERS724864","S_Tuscan-1",0,0
"ERS724864","13748_6",0,0
"ERS724864","UV964",0,0
"ERS724864","BUN02",0,0
"ERS724864","13784_2",0,0
"ERS724864","S_Yakut-2",0,0
"ERS724864","S_English-2",0,0
"ERS724864","S_Atayal-1",0,0
"ERS724864","13733_8",0,0
"ERS724864","S_Papuan-12",0,0
"ERS724864","S_Papuan-5",0,0
"ERS724864","ERS724866",0,0
"ERS724864","ERS700556",0,0
"ERS724864","MEN01",0,0
"ERS724864","S_Druze-2",0,0
"ERS724864","S_Polish-1",0,0
"ERS724864","S_Khonda_Dora-1",0,0
"ERS724864","S_Tuscan-2",0,0
"ERS724864","S_Kinh-1",0,0
"ERS724864","S_Yemenite_Jew-2",0,0
"ERS724864","S_Miao-1",0,0
"ERS724864","UV518",0,0
"ERS724864","S_Greek-1",0,0
"ERS724864","MEN04",0,0
"ERS724864","UV1230",0,0
"ERS724864","ERS699824",0,0
"ERS724864","S_Russian-2",0,0
"ERS724864","S_Oroqen-1",27000,0
"ERS724864","ERS699818",0,0
"ERS724864","ERS699826",0,0
"ERS724864","MAR01",0,0
"ERS724864","TAR05",0,0
"ERS724864","ERS700553",0,0
"ERS724864","S_Jordanian-2",0,0
"ERS724864","UV1260",0,0
"ERS724864","S_Yadava-2",0,0
"ERS724864","KUN04",0,0
"ERS724864","S_Dai-1",0,0
"ERS724864","S_Estonian-1",0,0
"ERS724864","S_Hazara-2",0,0
"ERS724864","S_Cambodian-2",0,0
"ERS724864","S_Ami-1",27000,0
"ERS724864","S_Brahmin-1",0,0
"ERS724864","S_Adygei-2",0,0
"ERS724864","UV886",0,0
"ERS724864","S_Thai-1",0,0
"ERS724864","S_Makrani-1",0,0
"ERS724864","ERS724856",0,0
"ERS724864","S_Bengali-2",0,0
"ERS724864","ERS724833",0,0
"ERS724864","S_Han-2",0,0
"ERS724864","S_Jordanian-1",0,0
"ERS724864","ERS700549",0,0
"ERS724864","S_Brahui-1",0,0
"ERS724864","S_Eskimo_Chaplin-1",0,0
"ERS724864","S_Sindhi-1",0,0
"ERS724864","UV971",0,0
"ERS724864","S_Japanese-2",0,0
"ERS724864","UV946",0,0
"ERS724864","UV1224",0,0
"ERS724864","S_Yi-1",0,0
"ERS724864","UV043",0,0
"ERS724864","S_Mongola-1",0,0
"ERS724864","S_Papuan-1",0,0
"ERS724864","S_Thai-2",0,0
"ERS724864","ERS699821",0,0
"ERS724864","S_Brahui-2",0,0
"ERS724864","ERS699830",0,0
"ERS724864","KUN02",0,0
"ERS724864","UV1003",0,0
"ERS724864","S_Papuan-3",0,0
"ERS724864","UV1263",0,0
"ERS724864","ERS700563",0,0
"ERS724864","S_Papuan-6",0,0
"ERS724864","S_Uygur-2",0,0
"ERS724864","S_Han-1",0,0
"ERS724864","TAR01",0,0
"ERS724864","S_Kapu-1",0,0
"ERS724864","UV929",0,0
"ERS724864","S_She-2",0,0
"ERS724864","BUN03",0,0
"ERS724864","S_Dai-2",0,0
"ERS724864","ERS724873",0,0
"ERS724864","13784_4",0,0
"ERS724864","S_Hezhen-1",0,0
"ERS724864","S_Kyrgyz-1",0,0
"ERS724864","BUN04",0,0
"ERS724864","S_Mongola-2",0,0
"ERS724864","S_BedouinB-2",0,0
"ERS724864","ERS985090",0,0
"ERS724864","MEN03",0,0
"ERS724864","ERS700550",0,0
"ERS724864","UV305",0,0
"ERS724864","ERS724848",0,0
"ERS724864","UV1042",0,0
"ERS724864","UV1134",0,0
"ERS724864","ERS700544",0,0
"ERS724864","BUN05",0,0
"ERS724864","S_Estonian-2",0,0
"ERS724864","S_Pathan-1",0,0
"ERS724864","S_Kusunda-1",0,0
"ERS724864","S_Abkhasian-2",0,0
"ERS724864","ERS699817",0,0
"ERS724864","S_Chukchi-1",0,0
"ERS724864","S_Turkish-2",0,0
"ERS724864","S_Aleut-2",0,0
"ERS724864","S_Samaritan-1",0,0
"ERS724864","S_Kinh-2",0,0
"ERS724864","ERS724850",0,0
"ERS724864","UV573",0,0
"ERS724864","S_Russian-1",0,0
"ERS724864","ERS724858",0,0
"ERS724864","ERS724854",0,0
"ERS724864","S_Ulchi-1",0,0
"ERS724864","ERS724870",0,0
"ERS724864","S_Relli-1",0,0
"ERS724864","ERS724871",0,0
"ERS724864","ERS700543",0,0
"ERS724864","ERS985078",0,0
"ERS724864","13748_7",0,0
"ERS724864","S_Irula-1",0,0
"ERS724864","ERS984054",0,0
"ERS724864","S_Papuan-14",0,0
"ERS724864","ERS985079",0,0
"ERS724864","S_Oroqen-2",0,0
"ERS724864","S_Naxi-3",0,0
"ERS724864","UV580",0,0
"ERS724864","S_Druze-1",0,0
"ERS724864","S_Palestinian-2",0,0
"ERS724864","ERS700557",0,0
"ERS724864","ERS700532",0,0
"ERS724864","S_Uygur-1",0,0
"ERS724864","S_Icelandic-1",0,0
"ERS724864","S_Tlingit-1",0,0
"ERS724864","S_Even-2",0,0
"ERS724864","ERS699823",0,0
"ERS724864","S_Burusho-1",0,0
"ERS724864","UV931",0,0
"ERS724864","ERS699811",0,0
"ERS724864","S_Hezhen-2",0,0
"ERS724864","ERS700529",0,0
"ERS724864","S_Sardinian-2",0,0
"ERS724864","MEN02",0,0
"ERS724864","S_Madiga-2",0,0
"ERS724864","ERS724857",0,0
"ERS724864","S_Kalash-1",0,0
"ERS724864","ERS724859",0,0
"ERS724864","ERS724861",0,0
"ERS724864","S_Lahu-1",0,0
"ERS724864","S_Balochi-1",0,0
"ERS724864","13748_3",0,0
"ERS724864","ERS700546",0,0
"ERS724864","S_Palestinian-3",0,0
"ERS724864","S_Bulgarian-1",0,0
"ERS724864","ERS724868",0,0
"ERS724864","13748_2",0,0
"ERS724864","ERS700558",0,0
"ERS724864","S_Daur-2",0,0
"ERS724864","S_Burmese-1",0,0
"ERS724864","S_Yadava-1",0,0
"ERS724864","S_Saami-2",0,0
"ERS724864","S_Tlingit-2",0,0
"ERS724864","S_French-2",0,0
"ERS724864","ERS985092",0,0
"ERS724864","ERS724860",0,0
"ERS724864","UV1043",0,0
"ERS724864","ERS699813",0,0
"ERS724864","S_Punjabi-4",0,0
"ERS724864","S_Tubalar-2",0,0
"ERS724864","MAR02",0,0
"ERS724864","S_English-1",0,0
"ERS724864","S_Kyrgyz-2",0,0
"ERS724864","S_Finnish-3",0,0
"ERS724864","S_Kapu-2",0,0
"ERS724864","ERS700537",0,0
"ERS724864","S_Papuan-4",0,0
"ERS724864","13748_5",0,0
"ERS724864","ERS700561",0,0
"ERS724864","S_Saami-1",0,0
"ERS724864","KUN01",0,0
"ERS724864","SS6004472",0,0
"ERS724864","ERS700535",0,0
"ERS724864","KUN03",0,0
"ERS724864","S_Orcadian-2",0,0
"ERS724864","ERS699819",0,0
"ERS724864","S_Tu-1",0,0
"ERS724864","S_Pathan-2",0,0
"ERS724864","S_Brahmin-2",0,0
"ERS724864","S_Altaian-1",0,0
"ERS724864","S_Korean-2",0,0
"ERS724864","TAR02",0,0
"ERS724864","S_Lezgin-1",0,0
"ERS724864","13748_8",0,0
"ERS724864","S_Cambodian-1",0,0
"ERS724864","ERS700560",0,0
"ERS724864","UV952",0,0
"ERS724864","S_Armenian-2",0,0
"ERS724864","ERS700538",0,0
"ERS724864","ERS699829",0,0
"ERS724864","S_Even-1",0,0
"ERS724864","13784_3",0,0
"ERS724864","ERS700552",0,0
"ERS724864","ERS699815",0,0
"ERS724864","ERS700554",0,0
"ERS724864","ERS724874",0,0
"ERS724864","UV944",0,0
"ERS724864","S_Xibo-2",0,0
"ERS724864","S_Orcadian-1",0,0
"ERS724864","S_Papuan-13",0,0
"ERS724864","S_Irula-2",0,0
"ERS724864","ERS700533",0,0
"ERS724864","S_Icelandic-2",0,0
"ERS724864","ERS699820",0,0
"ERS724864","S_Burusho-2",0,0
"ERS724864","ERS699814",0,0
"ERS724864","S_Abkhasian-1",0,0
"ERS724864","S_Itelman-1",0,0
"ERS724864","ERS700534",0,0
"ERS724864","S_Dai-3",0,0
"ERS724864","S_Finnish-1",0,0
"ERS724864","S_Palestinian-1",0,0
"ERS724864","ERS700559",0,0
"ERS724864","S_Tajik-2",0,0
"ERS724864","S_Bulgarian-2",0,0
"ERS724864","ERS724851",0,0
"ERS724864","13748_4",0,0
"ERS724864","S_Papuan-11",0,0
"ERS724864","S_Hazara-1",0,0
"ERS724864","ERS699828",27000,0
"ERS724864","ERS724853",0,0
"ERS724864","ERS724865",0,0
"ERS724864","ERS699812",0,0
"ERS724864","MEN05",0,0
"ERS724864","S_Finnish-2",0,0
"ERS724864","S_North_Ossetian-2",0,0
"ERS724864","S_Iraqi_Jew-1",0,0
"ERS724864","S_Chechen-1",0,0
"ERS724864","S_Adygei-1",0,0
"ERS724864","S_Balochi-2",0,0
"ERS724864","S_Even-3",0,0
"ERS724864","ERS724835",25000,0
"ERS724864","S_Greek-2",0,0
"ERS724864","S_She-1",0,0
"ERS724864","S_North_Ossetian-1",0,0
"ERS724864","S_Yi-2",0,0
"ERS724864","S_Mala-2",0,0
"ERS724864","ERS985091",0,0
"ERS724864","S_Spanish-1",0,0
"ERS724864","S_Punjabi-1",0,0
"ERS724864","S_Xibo-1",27000,0
"ERS724864","S_Japanese-3",0,0
"ERS724864","S_French-1",0,0
"ERS724864","ERS699827",0,0
"ERS724864","S_Tujia-1",0,0
"ERS724864","ERS942344",0,0
"ERS724864","ERS724862",0,0
"ERS724864","13784_5",0,0
"ERS724864","S_Tubalar-1",0,0
"ERS724864","S_Aleut-1",0,0
"ERS724864","S_Albanian-1",0,0
"ERS724864","S_Czech-2",0,0
"ERS724864","ERS724852",0,0
"ERS724864","S_Miao-2",0,0
"ERS724864","S_Lahu-2",0,0
