"individual_1","individual_2","total_length"
"S_Kalash-1","S_Bengali-2",12849000
"S_Kalash-1","S_Aleut-2",10997000
"S_Kalash-1","ERS724868",10262000
"S_Kalash-1","S_Tajik-1",10051000
"S_Kalash-1","S_Hungarian-2",9803000
"S_Kalash-1","S_Jordanian-2",9123000
"S_Kalash-1","ERS699828",9437000
"S_Kalash-1","13733_8",10926000
"S_Kalash-1","13784_5",10489000
"S_Kalash-1","ERS699825",8583000
"S_Kalash-1","13748_5",12365000
"S_Kalash-1","UV580",15804331
"S_Kalash-1","UV573",17069240
"S_Kalash-1","ERS724834",10149000
"S_Kalash-1","S_Hungarian-1",11205000
"S_Kalash-1","S_Samaritan-1",9189000
"S_Kalash-1","13748_3",10877000
"S_Kalash-1","S_Lahu-1",9516000
"S_Kalash-1","ERS699820",9492000
"S_Kalash-1","S_Thai-2",9107000
"S_Kalash-1","S_Burusho-2",13284000
"S_Kalash-1","UV923",16051676
"S_Kalash-1","S_She-2",10673000
"S_Kalash-1","S_Pathan-2",10127000
"S_Kalash-1","S_Armenian-2",11010000
"S_Kalash-1","S_Japanese-3",10096000
"S_Kalash-1","S_Czech-2",9882000
"S_Kalash-1","MAR03",11421000
"S_Kalash-1","ERS985090",10298000
"S_Kalash-1","S_Spanish-1",9628000
"S_Kalash-1","S_Aleut-1",12197000
"S_Kalash-1","ERS700533",10662000
"S_Kalash-1","S_Tuscan-1",10476000
"S_Kalash-1","S_Even-1",10313000
"S_Kalash-1","S_Eskimo_Sireniki-2",10357000
"S_Kalash-1","S_Dai-3",9995000
"S_Kalash-1","13748_4",12745000
"S_Kalash-1","S_Jordanian-3",10540000
"S_Kalash-1","S_Finnish-1",11833000
"S_Kalash-1","S_Yemenite_Jew-1",9167000
"S_Kalash-1","ERS700561",12027000
"S_Kalash-1","S_Pathan-1",14364000
"S_Kalash-1","S_Albanian-1",10891000
"S_Kalash-1","S_Mansi-2",11982000
"S_Kalash-1","13784_2",11233000
"S_Kalash-1","S_Madiga-2",10644000
"S_Kalash-1","S_Punjabi-1",13402000
"S_Kalash-1","MAR02",10089000
"S_Kalash-1","S_Kapu-1",11561000
"S_Kalash-1","KUN05",11512000
"S_Kalash-1","S_Druze-1",10273000
"S_Kalash-1","S_Thai-1",10816000
"S_Kalash-1","S_Bergamo-2",10387000
"S_Kalash-1","ERS724852",12155000
"S_Kalash-1","S_Papuan-8",19950601
"S_Kalash-1","UV1230",15058331
"S_Kalash-1","S_Miao-1",10648000
"S_Kalash-1","S_Estonian-2",11396000
"S_Kalash-1","S_Greek-1",9089000
"S_Kalash-1","ERS700553",10612000
"S_Kalash-1","S_Yadava-2",11952000
"S_Kalash-1","ERS724866",10828000
"S_Kalash-1","ERS700562",10756000
"S_Kalash-1","S_Yakut-1",11433000
"S_Kalash-1","S_Palestinian-1",9065000
"S_Kalash-1","13784_4",11402000
"S_Kalash-1","S_Tubalar-2",11290000
"S_Kalash-1","ERS700558",11026000
"S_Kalash-1","S_Japanese-2",9634000
"S_Kalash-1","ERS724861",9975000
"S_Kalash-1","S_Eskimo_Naukan-1",11353000
"S_Kalash-1","S_Iraqi_Jew-1",10740000
"S_Kalash-1","ERS724835",10670000
"S_Kalash-1","S_Tu-1",10483000
"S_Kalash-1","ERS699819",9651000
"S_Kalash-1","S_Mongola-1",10627000
"S_Kalash-1","ERS724876",12262000
"S_Kalash-1","SS6004472",9929000
"S_Kalash-1","ERS724859",9260000
"S_Kalash-1","S_Madiga-1",12130000
"S_Kalash-1","ERS699812",11005000
"S_Kalash-1","ERS699822",11230000
"S_Kalash-1","S_English-2",9733000
"S_Kalash-1","ERS700529",9978000
"S_Kalash-1","S_Sardinian-1",11493000
"S_Kalash-1","ERS699813",10352000
"S_Kalash-1","S_Russian-1",10418000
"S_Kalash-1","S_Russian-2",11383000
"S_Kalash-1","ERS699814",10086000
"S_Kalash-1","S_Brahmin-2",11091000
"S_Kalash-1","ERS724853",11154000
"S_Kalash-1","S_Makrani-1",10814000
"S_Kalash-1","S_Lahu-2",9103000
"S_Kalash-1","S_Druze-2",10093000
"S_Kalash-1","ERS699826",9678000
"S_Kalash-1","S_Tujia-2",7664000
"S_Kalash-1","ERS699827",9136000
"S_Kalash-1","S_Sindhi-1",12838000
"S_Kalash-1","S_Bulgarian-1",9991000
"S_Kalash-1","S_Mansi-1",11376000
"S_Kalash-1","S_Yi-2",9954000
"S_Kalash-1","S_Basque-2",9786000
"S_Kalash-1","ERS700534",10526000
"S_Kalash-1","ERS985092",8973000
"S_Kalash-1","S_Mala-3",11547000
"S_Kalash-1","BUN04",11951000
"S_Kalash-1","S_Abkhasian-1",10648000
"S_Kalash-1","S_Iraqi_Jew-2",9924000
"S_Kalash-1","S_Tujia-1",11070000
"S_Kalash-1","S_Iranian-2",10073000
"S_Kalash-1","S_Mongola-2",10345000
"S_Kalash-1","ERS724851",14585000
"S_Kalash-1","S_Yemenite_Jew-2",10402000
"S_Kalash-1","S_Adygei-1",11360000
"S_Kalash-1","S_Hazara-1",10436000
"S_Kalash-1","S_Xibo-2",9358000
"S_Kalash-1","S_Orcadian-2",11240000
"S_Kalash-1","ERS985078",12326000
"S_Kalash-1","S_Even-3",12276000
"S_Kalash-1","S_Yi-1",10086000
"S_Kalash-1","S_Makrani-2",9926000
"S_Kalash-1","S_Jordanian-1",7738000
"S_Kalash-1","S_Burusho-1",12331000
"S_Kalash-1","S_Punjabi-4",14028000
"S_Kalash-1","ERS700560",10367000
"S_Kalash-1","S_Spanish-2",10347000
"S_Kalash-1","S_Lezgin-1",13130000
"S_Kalash-1","S_Even-2",9844000
"S_Kalash-1","S_Balochi-2",12147000
"ERS724858","S_Icelandic-2",9075000
"ERS724858","ERS699829",20078000
"ERS724858","UV964",29332784
"ERS724858","ERS699824",21201000
"ERS724858","S_Naxi-2",20120000
"ERS724858","S_Uygur-2",16301000
"ERS724858","ERS724875",22866000
"ERS724858","S_Tlingit-2",16110000
"ERS724858","S_Papuan-12",25059179
"ERS724858","KUN02",17291000
"ERS724858","MEN05",17660000
"ERS724858","ERS724862",25135000
"ERS724858","ERS724871",20840000
"ERS724858","S_Tajik-2",8451000
"ERS724858","ERS699811",18634000
"ERS724858","S_Kyrgyz-2",16343000
"ERS724858","ERS724850",14104000
"ERS724858","UV944",26970808
"ERS724858","ERS700559",23907000
"ERS724858","KUN03",16580000
"ERS724858","ERS700538",25301000
"ERS724858","S_Bergamo-1",8043000
"ERS724858","S_Kusunda-2",14279000
"ERS724858","S_Ami-2",19737000
"ERS724858","ERS724849",15174000
"ERS724858","S_Polish-1",7785000
"ERS724858","S_Bengali-1",12699000
"ERS724858","UV927",24878785
"ERS724858","MAR05",16465000
"ERS724858","S_Palestinian-3",6668000
"ERS724858","MEN03",17092000
"ERS724858","S_Tu-2",22591000
"ERS724858","ERS724867",19852000
"ERS724858","UV518",27400379
"ERS724858","S_Uygur-1",15885000
"ERS724858","S_Hezhen-1",20874000
"ERS724858","S_Icelandic-1",8401000
"ERS724858","S_Yadava-1",11521000
"ERS724858","S_Naxi-1",19581000
"ERS724858","UV1196",28623515
"ERS724858","UV1003",27002970
"ERS724858","ERS699821",23140000
"ERS724858","ERS984054",23344000
"ERS724858","S_Oroqen-2",18230000
"ERS724858","S_Tuscan-2",8689000
"ERS724858","UV940",30715922
"ERS724858","S_Punjabi-3",9227000
"ERS724858","MEN04",17110000
"ERS724858","ERS724833",21311000
"ERS724858","S_Georgian-1",8416000
"ERS724858","UV986",27291535
"ERS724858","ERS700546",24961000
"ERS724858","MAR04",18054000
"ERS724858","S_Palestinian-2",8857000
"ERS724858","BUN05",18397000
"ERS724858","S_BedouinB-2",6311000
"ERS724858","S_Chukchi-1",13578000
"ERS724858","S_Papuan-6",27845417
"ERS724858","UV910",24796035
"ERS724858","S_Lezgin-2",10063000
"ERS724858","ERS700543",24396000
"ERS724858","ERS700537",24148000
"ERS724858","S_Ami-1",18650000
"ERS724858","S_Kinh-2",21217000
"ERS724858","S_Relli-2",11562000
"ERS724858","S_Abkhasian-2",7851000
"ERS724858","UV956",25886295
"ERS724858","S_Cambodian-2",19041000
"ERS724858","13784_3",17078000
"ERS724858","MEN01",17550000
"ERS724858","S_Kapu-2",11191000
"ERS724858","S_Finnish-3",9883000
"ERS724858","S_Papuan-10",31275998
"ERS724858","MEN02",17348000
"ERS724858","UV897",25584232
"ERS724858","S_French-1",6120000
"ERS724858","ERS700532",22639000
"ERS724858","S_Relli-1",11394000
"ERS724858","UV305",24180850
"ERS724858","ERS699815",24396000
"ERS724858","ERS700563",24952000
"ERS724858","S_Brahui-1",8274000
"ERS724858","ERS985079",21286000
"ERS724858","S_Khonda_Dora-1",12756000
"ERS724858","S_Estonian-1",9490000
"ERS724858","S_Japanese-1",21507000
"ERS724858","S_Burmese-1",22196000
"ERS724858","S_Cambodian-1",18928000
"ERS724858","13748_8",16632000
"ERS724858","S_Kalash-2",9972000
"ERS724858","S_Korean-1",21561000
"ERS724858","S_BedouinB-1",6580000
"ERS724858","ERS724872",23026000
"ERS724858","S_Hazara-2",15703000
"ERS724858","ERS700535",23249000
"ERS724858","S_Sindhi-2",8351000
"ERS724858","ERS724874",23322000
"ERS724858","TAR01",16726000
"ERS724858","S_Bengali-2",11734000
"ERS724858","S_Aleut-2",15292000
"ERS724858","ERS724868",22990000
"ERS724858","S_Tajik-1",8050000
"ERS724858","S_Hungarian-2",9665000
"ERS724858","S_Jordanian-2",6529000
"ERS724858","ERS699828",19580000
"ERS724858","13733_8",16444000
"ERS724858","13784_5",14962000
"ERS724858","ERS699825",20050000
"ERS724858","13748_5",17086000
"ERS724858","UV580",23932319
"ERS724858","UV573",25880917
"ERS724858","ERS724834",22227000
"ERS724858","S_Hungarian-1",7723000
"ERS724858","S_Samaritan-1",4899000
"ERS724858","13748_3",17632000
"ERS724858","S_Lahu-1",18317000
"ERS724858","ERS699820",18655000
"ERS724858","S_Thai-2",17948000
"ERS724858","S_Burusho-2",13765000
"ERS724858","UV923",29273556
"ERS724858","S_She-2",21994000
"ERS724858","S_Pathan-2",9717000
"ERS724858","S_Armenian-2",7976000
"ERS724858","S_Japanese-3",19638000
"ERS724858","S_Czech-2",8719000
"ERS724858","MAR03",15695000
"ERS724858","ERS985090",22750000
"ERS724858","S_Spanish-1",6626000
"ERS724858","S_Aleut-1",15830000
"ERS724858","ERS700533",21626000
"ERS724858","S_Tuscan-1",7919000
"ERS724858","S_Even-1",16098000
"ERS724858","S_Eskimo_Sireniki-2",17557000
"ERS724858","S_Dai-3",19719000
"ERS724858","13748_4",18317000
"ERS724858","S_Jordanian-3",6608000
"ERS724858","S_Finnish-1",9095000
"ERS724858","S_Yemenite_Jew-1",6034000
"ERS724858","ERS700561",22726000
"ERS724858","S_Pathan-1",10502000
"ERS724858","S_Albanian-1",9118000
"ERS724858","S_Mansi-2",14375000
"ERS724858","13784_2",16291000
"ERS724858","S_Madiga-2",9875000
"ERS724858","S_Punjabi-1",11064000
"ERS724858","MAR02",15361000
"ERS724858","S_Kapu-1",11298000
"ERS724858","KUN05",18093000
"ERS724858","S_Druze-1",8256000
"ERS724858","S_Thai-1",19332000
"ERS724858","S_Bergamo-2",7083000
"ERS724858","ERS724852",13452000
"ERS724858","S_Papuan-8",28491675
"ERS724858","UV1230",26398415
"ERS724858","S_Miao-1",18535000
"ERS724858","S_Estonian-2",8953000
"ERS724858","S_Greek-1",7994000
"ERS724858","ERS700553",24414000
"ERS724858","S_Yadava-2",8676000
"ERS724858","ERS724866",21952000
"ERS724858","ERS700562",23043000
"ERS724858","S_Yakut-1",20753000
"ERS724858","S_Palestinian-1",6325000
"ERS724858","13784_4",16733000
"ERS724858","S_Tubalar-2",17841000
"ERS724858","ERS700558",25544000
"ERS724858","S_Japanese-2",18813000
"ERS724858","ERS724861",21452000
"ERS724858","S_Eskimo_Naukan-1",18458000
"ERS724858","S_Iraqi_Jew-1",5878000
"ERS724858","ERS724835",23747000
"ERS724858","S_Tu-1",23062000
"ERS724858","ERS699819",22230000
"ERS724858","S_Mongola-1",23625000
"ERS724858","ERS724876",24049000
"ERS724858","SS6004472",17365000
"ERS724858","ERS724859",24514000
"ERS724858","S_Madiga-1",12214000
"ERS724858","ERS699812",20807000
"ERS724858","ERS699822",21355000
"ERS724858","S_English-2",8984000
"ERS724858","ERS700529",24928000
"ERS724858","S_Sardinian-1",7528000
"ERS724858","ERS699813",19391000
"ERS724858","S_Russian-1",10719000
"ERS724858","S_Russian-2",12062000
"ERS724858","ERS699814",20030000
"ERS724858","S_Brahmin-2",9184000
"ERS724858","ERS724853",22873000
"ERS724858","S_Makrani-1",9794000
"ERS724858","S_Lahu-2",17961000
"ERS724858","S_Druze-2",5645000
"ERS724858","ERS699826",26879000
"ERS724858","S_Tujia-2",17530000
"ERS724858","ERS699827",16817000
"ERS724858","S_Sindhi-1",1e+07
"ERS724858","S_Bulgarian-1",8630000
"ERS724858","S_Mansi-1",17023000
"ERS724858","S_Yi-2",21611000
"ERS724858","S_Basque-2",6999000
"ERS724858","ERS700534",22385000
"ERS724858","ERS985092",24460000
"ERS724858","S_Mala-3",11919000
"ERS724858","BUN04",17107000
"ERS724858","S_Abkhasian-1",8370000
"ERS724858","S_Iraqi_Jew-2",7831000
"ERS724858","S_Tujia-1",21767000
"ERS724858","S_Iranian-2",8404000
"ERS724858","S_Mongola-2",19734000
"ERS724858","ERS724851",16340000
"ERS724858","S_Yemenite_Jew-2",6117000
"ERS724858","S_Adygei-1",7491000
"ERS724858","S_Hazara-1",14572000
"ERS724858","S_Xibo-2",20455000
"ERS724858","S_Orcadian-2",7925000
"ERS724858","ERS985078",21870000
"ERS724858","S_Even-3",20686000
"ERS724858","S_Yi-1",19080000
"ERS724858","S_Makrani-2",7210000
"ERS724858","S_Jordanian-1",5208000
"ERS724858","S_Burusho-1",12406000
"ERS724858","S_Punjabi-4",9396000
"ERS724858","ERS700560",22905000
"ERS724858","S_Spanish-2",6573000
"ERS724858","S_Lezgin-1",8315000
"ERS724858","S_Even-2",18943000
"ERS724858","S_Balochi-2",9511000
"S_Icelandic-2","ERS699829",9345000
"S_Icelandic-2","UV964",18195226
"S_Icelandic-2","ERS699824",7520000
"S_Icelandic-2","S_Naxi-2",9539000
"S_Icelandic-2","S_Uygur-2",12753000
"S_Icelandic-2","ERS724875",8846000
"S_Icelandic-2","S_Tlingit-2",10693000
"S_Icelandic-2","S_Papuan-12",14949163
"S_Icelandic-2","KUN02",12301000
"S_Icelandic-2","MEN05",11948000
"S_Icelandic-2","ERS724862",9289000
"S_Icelandic-2","ERS724871",9418000
"S_Icelandic-2","S_Tajik-2",11766000
"S_Icelandic-2","ERS699811",9309000
"S_Icelandic-2","S_Kyrgyz-2",10836000
"S_Icelandic-2","ERS724850",11812000
"S_Icelandic-2","UV944",17850650
"S_Icelandic-2","ERS700559",9145000
"S_Icelandic-2","KUN03",11867000
"S_Icelandic-2","ERS700538",9069000
"S_Icelandic-2","S_Bergamo-1",11774000
"S_Icelandic-2","S_Kusunda-2",8927000
"S_Icelandic-2","S_Ami-2",8899000
"S_Icelandic-2","ERS724849",11070000
"S_Icelandic-2","S_Polish-1",13537000
"S_Icelandic-2","S_Bengali-1",10198000
"S_Icelandic-2","UV927",17584497
"S_Icelandic-2","MAR05",10383000
"S_Icelandic-2","S_Palestinian-3",11783000
"S_Icelandic-2","MEN03",11306000
"S_Icelandic-2","S_Tu-2",9413000
"S_Icelandic-2","ERS724867",9126000
"S_Icelandic-2","UV518",15981431
"S_Icelandic-2","S_Uygur-1",10135000
"S_Icelandic-2","S_Hezhen-1",8906000
"S_Icelandic-2","S_Icelandic-1",14617000
"S_Icelandic-2","S_Yadava-1",11065000
"S_Icelandic-2","S_Naxi-1",7604000
"S_Icelandic-2","UV1196",19528325
"S_Icelandic-2","UV1003",15823396
"S_Icelandic-2","ERS699821",10161000
"S_Icelandic-2","ERS984054",9878000
"S_Icelandic-2","S_Oroqen-2",10078000
"S_Icelandic-2","S_Tuscan-2",12274000
"S_Icelandic-2","UV940",17087706
"S_Icelandic-2","S_Punjabi-3",9296000
"S_Icelandic-2","MEN04",11560000
"S_Icelandic-2","ERS724833",8116000
"S_Icelandic-2","S_Georgian-1",12497000
"S_Icelandic-2","UV986",16978195
"S_Icelandic-2","ERS700546",9337000
"S_Icelandic-2","MAR04",11754000
"S_Icelandic-2","S_Palestinian-2",11527000
"S_Icelandic-2","BUN05",11858000
"S_Icelandic-2","S_BedouinB-2",9951000
"S_Icelandic-2","S_Chukchi-1",12202000
"S_Icelandic-2","S_Papuan-6",17996447
"S_Icelandic-2","UV910",15272800
"S_Icelandic-2","S_Lezgin-2",11472000
"S_Icelandic-2","ERS700543",9373000
"S_Icelandic-2","ERS700537",8381000
"S_Icelandic-2","S_Ami-1",7055000
"S_Icelandic-2","S_Kinh-2",8255000
"S_Icelandic-2","S_Relli-2",10030000
"S_Icelandic-2","S_Abkhasian-2",11710000
"S_Icelandic-2","UV956",15150225
"S_Icelandic-2","S_Cambodian-2",10183000
"S_Icelandic-2","13784_3",10364000
"S_Icelandic-2","MEN01",10714000
"S_Icelandic-2","S_Kapu-2",8920000
"S_Icelandic-2","S_Finnish-3",15722000
"S_Icelandic-2","S_Papuan-10",17173256
"S_Icelandic-2","MEN02",11564000
"S_Icelandic-2","UV897",14906248
"S_Icelandic-2","S_French-1",12904000
"S_Icelandic-2","ERS700532",7856000
"S_Icelandic-2","S_Relli-1",9755000
"S_Icelandic-2","UV305",16953014
"S_Icelandic-2","ERS699815",9431000
"S_Icelandic-2","ERS700563",9003000
"S_Icelandic-2","S_Brahui-1",10791000
"S_Icelandic-2","ERS985079",10228000
"S_Icelandic-2","S_Khonda_Dora-1",8339000
"S_Icelandic-2","S_Estonian-1",15757000
"S_Icelandic-2","S_Japanese-1",8813000
"S_Icelandic-2","S_Burmese-1",8867000
"S_Icelandic-2","S_Cambodian-1",9341000
"S_Icelandic-2","13748_8",11793000
"S_Icelandic-2","S_Kalash-2",8651000
"S_Icelandic-2","S_Korean-1",8547000
"S_Icelandic-2","S_BedouinB-1",9185000
"S_Icelandic-2","ERS724872",8662000
"S_Icelandic-2","S_Hazara-2",12661000
"S_Icelandic-2","ERS700535",7939000
"S_Icelandic-2","S_Sindhi-2",10210000
"S_Icelandic-2","ERS724874",9375000
"S_Icelandic-2","TAR01",10969000
"S_Icelandic-2","S_Bengali-2",10051000
"S_Icelandic-2","S_Aleut-2",10178000
"S_Icelandic-2","ERS724868",9336000
"S_Icelandic-2","S_Tajik-1",11198000
"S_Icelandic-2","S_Hungarian-2",12773000
"S_Icelandic-2","S_Jordanian-2",9542000
"S_Icelandic-2","ERS699828",9394000
"S_Icelandic-2","13733_8",12138000
"S_Icelandic-2","13784_5",9886000
"S_Icelandic-2","ERS699825",8313000
"S_Icelandic-2","13748_5",10338000
"S_Icelandic-2","UV580",15877340
"S_Icelandic-2","UV573",16922062
"S_Icelandic-2","ERS724834",8264000
"S_Icelandic-2","S_Hungarian-1",13923000
"S_Icelandic-2","S_Samaritan-1",10729000
"S_Icelandic-2","13748_3",11311000
"S_Icelandic-2","S_Lahu-1",8601000
"S_Icelandic-2","ERS699820",8708000
"S_Icelandic-2","S_Thai-2",8754000
"S_Icelandic-2","S_Burusho-2",11593000
"S_Icelandic-2","UV923",17191457
"S_Icelandic-2","S_She-2",9294000
"S_Icelandic-2","S_Pathan-2",11330000
"S_Icelandic-2","S_Armenian-2",14057000
"S_Icelandic-2","S_Japanese-3",7483000
"S_Icelandic-2","S_Czech-2",14100000
"S_Icelandic-2","MAR03",9012000
"S_Icelandic-2","ERS985090",8401000
"S_Icelandic-2","S_Spanish-1",13679000
"S_Icelandic-2","S_Aleut-1",10745000
"S_Icelandic-2","ERS700533",8866000
"S_Icelandic-2","S_Tuscan-1",13642000
"S_Icelandic-2","S_Even-1",8807000
"S_Icelandic-2","S_Eskimo_Sireniki-2",10046000
"S_Icelandic-2","S_Dai-3",7763000
"S_Icelandic-2","13748_4",12245000
"S_Icelandic-2","S_Jordanian-3",12039000
"S_Icelandic-2","S_Finnish-1",14882000
"S_Icelandic-2","S_Yemenite_Jew-1",10248000
"S_Icelandic-2","ERS700561",9262000
"S_Icelandic-2","S_Pathan-1",12594000
"S_Icelandic-2","S_Albanian-1",12990000
"S_Icelandic-2","S_Mansi-2",12195000
"S_Icelandic-2","13784_2",11833000
"S_Icelandic-2","S_Madiga-2",8104000
"S_Icelandic-2","S_Punjabi-1",10850000
"S_Icelandic-2","MAR02",10824000
"S_Icelandic-2","S_Kapu-1",9185000
"S_Icelandic-2","KUN05",11544000
"S_Icelandic-2","S_Druze-1",13480000
"S_Icelandic-2","S_Thai-1",8999000
"S_Icelandic-2","S_Bergamo-2",13227000
"S_Icelandic-2","ERS724852",11319000
"S_Icelandic-2","S_Papuan-8",19566440
"S_Icelandic-2","UV1230",14099183
"S_Icelandic-2","S_Miao-1",9250000
"S_Icelandic-2","S_Estonian-2",12696000
"S_Icelandic-2","S_Greek-1",11298000
"S_Icelandic-2","ERS700553",8927000
"S_Icelandic-2","S_Yadava-2",10306000
"S_Icelandic-2","ERS724866",8527000
"S_Icelandic-2","ERS700562",9721000
"S_Icelandic-2","S_Yakut-1",10141000
"S_Icelandic-2","S_Palestinian-1",10353000
"S_Icelandic-2","13784_4",11102000
"S_Icelandic-2","S_Tubalar-2",10427000
"S_Icelandic-2","ERS700558",8022000
"S_Icelandic-2","S_Japanese-2",8217000
"S_Icelandic-2","ERS724861",8952000
"S_Icelandic-2","S_Eskimo_Naukan-1",9769000
"S_Icelandic-2","S_Iraqi_Jew-1",11257000
"S_Icelandic-2","ERS724835",8372000
"S_Icelandic-2","S_Tu-1",10967000
"S_Icelandic-2","ERS699819",8068000
"S_Icelandic-2","S_Mongola-1",9439000
"S_Icelandic-2","ERS724876",8682000
"S_Icelandic-2","SS6004472",11064000
"S_Icelandic-2","ERS724859",7630000
"S_Icelandic-2","S_Madiga-1",8703000
"S_Icelandic-2","ERS699812",9472000
"S_Icelandic-2","ERS699822",8015000
"S_Icelandic-2","S_English-2",14304000
"S_Icelandic-2","ERS700529",8817000
"S_Icelandic-2","S_Sardinian-1",13609000
"S_Icelandic-2","ERS699813",9525000
"S_Icelandic-2","S_Russian-1",15342000
"S_Icelandic-2","S_Russian-2",12746000
"S_Icelandic-2","ERS699814",7822000
"S_Icelandic-2","S_Brahmin-2",9573000
"S_Icelandic-2","ERS724853",9158000
"S_Icelandic-2","S_Makrani-1",10958000
"S_Icelandic-2","S_Lahu-2",6909000
"S_Icelandic-2","S_Druze-2",11959000
"S_Icelandic-2","ERS699826",9187000
"S_Icelandic-2","S_Tujia-2",8699000
"S_Icelandic-2","ERS699827",8737000
"S_Icelandic-2","S_Sindhi-1",11589000
"S_Icelandic-2","S_Bulgarian-1",15356000
"S_Icelandic-2","S_Mansi-1",14011000
"S_Icelandic-2","S_Yi-2",9120000
"S_Icelandic-2","S_Basque-2",16712000
"S_Icelandic-2","ERS700534",9103000
"S_Icelandic-2","ERS985092",9397000
"S_Icelandic-2","S_Mala-3",8054000
"S_Icelandic-2","BUN04",12472000
"S_Icelandic-2","S_Abkhasian-1",11707000
"S_Icelandic-2","S_Iraqi_Jew-2",11462000
"S_Icelandic-2","S_Tujia-1",8823000
"S_Icelandic-2","S_Iranian-2",11877000
"S_Icelandic-2","S_Mongola-2",9186000
"S_Icelandic-2","ERS724851",12698000
"S_Icelandic-2","S_Yemenite_Jew-2",9956000
"S_Icelandic-2","S_Adygei-1",10802000
"S_Icelandic-2","S_Hazara-1",10203000
"S_Icelandic-2","S_Xibo-2",8940000
"S_Icelandic-2","S_Orcadian-2",16213000
"S_Icelandic-2","ERS985078",8732000
"S_Icelandic-2","S_Even-3",9188000
"S_Icelandic-2","S_Yi-1",8235000
"S_Icelandic-2","S_Makrani-2",8329000
"S_Icelandic-2","S_Jordanian-1",9016000
"S_Icelandic-2","S_Burusho-1",11064000
"S_Icelandic-2","S_Punjabi-4",11845000
"S_Icelandic-2","ERS700560",9464000
"S_Icelandic-2","S_Spanish-2",12317000
"S_Icelandic-2","S_Lezgin-1",12802000
"S_Icelandic-2","S_Even-2",8531000
"S_Icelandic-2","S_Balochi-2",9882000
"ERS699829","UV964",27515328
"ERS699829","ERS699824",29589000
"ERS699829","S_Naxi-2",20936000
"ERS699829","S_Uygur-2",15943000
"ERS699829","ERS724875",24082000
"ERS699829","S_Tlingit-2",15279000
"ERS699829","S_Papuan-12",23852840
"ERS699829","KUN02",15812000
"ERS699829","MEN05",17074000
"ERS699829","ERS724862",24896000
"ERS699829","ERS724871",20784000
"ERS699829","S_Tajik-2",9048000
"ERS699829","ERS699811",17485000
"ERS699829","S_Kyrgyz-2",16349000
"ERS699829","ERS724850",13786000
"ERS699829","UV944",26442859
"ERS699829","ERS700559",22035000
"ERS699829","KUN03",15990000
"ERS699829","ERS700538",23230000
"ERS699829","S_Bergamo-1",8680000
"ERS699829","S_Kusunda-2",13704000
"ERS699829","S_Ami-2",20673000
"ERS699829","ERS724849",15382000
"ERS699829","S_Polish-1",8563000
"ERS699829","S_Bengali-1",11878000
"ERS699829","UV927",24405114
"ERS699829","MAR05",14293000
"ERS699829","S_Palestinian-3",5801000
"ERS699829","MEN03",16298000
"ERS699829","S_Tu-2",22527000
"ERS699829","ERS724867",18057000
"ERS699829","UV518",22655874
"ERS699829","S_Uygur-1",15075000
"ERS699829","S_Hezhen-1",20420000
"ERS699829","S_Icelandic-1",9153000
"ERS699829","S_Yadava-1",12009000
"ERS699829","S_Naxi-1",19670000
"ERS699829","UV1196",23881013
"ERS699829","UV1003",20398503
"ERS699829","ERS699821",24068000
"ERS699829","ERS984054",21117000
"ERS699829","S_Oroqen-2",20126000
"ERS699829","S_Tuscan-2",6517000
"ERS699829","UV940",27871235
"ERS699829","S_Punjabi-3",10001000
"ERS699829","MEN04",15840000
"ERS699829","ERS724833",23320000
"ERS699829","S_Georgian-1",8779000
"ERS699829","UV986",26517329
"ERS699829","ERS700546",24379000
"ERS699829","MAR04",16624000
"ERS699829","S_Palestinian-2",8468000
"ERS699829","BUN05",14706000
"ERS699829","S_BedouinB-2",5769000
"ERS699829","S_Chukchi-1",16044000
"ERS699829","S_Papuan-6",27542327
"ERS699829","UV910",24808497
